house,date,aggregate_kwh,mains_daily_kwh,selected_appliances_daily_kwh,estimated_cost_day_aud,rows
10,2014-04-21,14.3103,14.3103,40.3928,4.29,14265
10,2014-04-22,13.6073,13.6073,22.8331,4.08,14337
10,2014-04-23,18.6773,18.6773,21.292,5.6,14300
10,2014-04-24,17.2389,17.2389,19.2756,5.17,14109
10,2014-04-25,10.681,10.681,20.5348,3.2,14216
10,2014-04-26,21.6213,21.6213,17.8349,6.49,14357
10,2014-04-27,18.5357,18.5357,17.8136,5.56,14388
10,2014-04-28,16.294,16.294,29.5693,4.89,14180
10,2014-04-29,17.7969,17.7969,19.4963,5.34,13882
10,2014-04-30,16.3029,16.3029,16.6531,4.89,14142
10,2014-05-01,20.4069,20.4069,17.1267,6.12,14367
10,2014-05-02,14.5341,14.5341,31.5787,4.36,14342
10,2014-05-03,14.6636,14.6636,14.6404,4.4,14391
10,2014-05-04,12.5786,12.5786,14.4622,3.77,14341
10,2014-05-05,14.9178,14.9178,19.9808,4.48,14272
10,2014-05-06,14.6029,14.6029,13.1132,4.38,13771
10,2014-05-07,16.8893,16.8893,12.3048,5.07,14154
10,2014-05-08,23.758,23.758,14.3874,7.13,14147
10,2014-05-09,15.4718,15.4718,15.4153,4.64,14201
10,2014-05-10,14.9441,14.9441,12.4897,4.48,14253
10,2014-05-11,19.3226,19.3226,14.1114,5.8,14367
10,2014-05-12,19.6359,19.6359,17.0113,5.89,14079
10,2014-05-13,16.7884,16.7884,15.7702,5.04,13812
10,2014-05-14,18.2074,18.2074,17.7212,5.46,14006
10,2014-05-15,13.747,13.747,27.0217,4.12,14147
10,2014-05-16,12.1036,12.1036,15.0223,3.63,14007
10,2014-05-17,14.1009,14.1009,15.9894,4.23,14379
10,2014-05-18,12.1564,12.1564,13.6073,3.65,14366
10,2014-05-19,12.441,12.441,24.9498,3.73,14001
10,2014-05-20,14.6373,14.6373,20.6312,4.39,14063
10,2014-05-21,15.7106,15.7106,23.2594,4.71,14312
10,2014-05-22,18.5535,18.5535,22.4127,5.57,14347
10,2014-05-23,14.4017,14.4017,20.5756,4.32,14337
10,2014-05-24,13.256,13.256,13.427,3.98,14387
10,2014-05-25,17.7601,17.7601,15.2313,5.33,14328
10,2014-05-26,13.0141,13.0141,35.3651,3.9,14312
10,2014-05-27,23.4573,23.4573,32.7139,7.04,14293
10,2014-05-28,19.2945,19.2945,24.0765,5.79,14216
10,2014-05-29,21.3017,21.3017,16.6649,6.39,14373
10,2014-05-30,17.0922,17.0922,16.5462,5.13,14361
10,2014-05-31,17.0052,17.0052,31.0191,5.1,14380
10,2014-06-01,12.437,12.437,14.9157,3.73,14376
10,2014-06-02,12.0301,12.0301,23.4576,3.61,14297
10,2014-06-03,17.8291,17.8291,20.2399,5.35,14338
10,2014-06-04,24.3282,24.3282,16.6639,7.3,14339
10,2014-06-05,12.7355,12.7355,18.7283,3.82,13868
10,2014-06-06,13.8642,13.8642,19.9838,4.16,13771
10,2014-06-07,24.5379,24.5379,16.7571,7.36,13864
10,2014-06-08,12.0591,12.0591,20.4835,3.62,13621
10,2014-06-09,12.106,12.106,19.1046,3.63,12598
10,2014-06-10,12.0935,12.0935,27.8192,3.63,13672
10,2014-06-11,14.6203,14.6203,19.8627,4.39,14171
10,2014-06-12,12.8585,12.8585,28.8587,3.86,12698
10,2014-06-13,12.3896,12.3896,17.1463,3.72,12070
10,2014-06-14,11.2381,11.2381,13.789,3.37,12129
10,2014-06-15,13.3481,13.3481,11.9542,4.0,11901
10,2014-06-16,15.9549,15.9549,18.8558,4.79,13924
10,2014-06-17,12.4228,12.4228,21.188,3.73,13886
10,2014-06-18,12.4117,12.4117,36.9816,3.72,14356
10,2014-06-19,14.1772,14.1772,27.5712,4.25,14327
10,2014-06-20,12.0784,12.0784,28.9973,3.62,14246
10,2014-06-21,9.9694,9.9694,19.9056,2.99,12774
10,2014-06-22,10.0654,10.0654,12.2912,3.02,12465
10,2014-06-23,11.4979,11.4979,17.5503,3.45,13403
10,2014-06-24,15.9502,15.9502,15.8559,4.79,14047
10,2014-06-25,12.0192,12.0192,25.6765,3.61,14101
10,2014-06-26,12.6586,12.6586,24.0487,3.8,12779
10,2014-06-27,22.0435,22.0435,18.7223,6.61,12545
10,2014-06-28,14.6418,14.6418,15.1947,4.39,12360
10,2014-06-29,8.8284,8.8284,27.5468,2.65,11865
10,2014-06-30,11.7521,11.7521,15.4548,3.53,12753
10,2014-07-01,10.5036,10.5036,15.8142,3.15,11171
10,2014-07-02,12.6388,12.6388,18.2724,3.79,11680
10,2014-07-03,11.661,11.661,19.6586,3.5,11421
10,2014-07-04,13.2263,13.2263,22.8665,3.97,11917
10,2014-07-05,8.8753,8.8753,12.176,2.66,11487
10,2014-07-06,14.7725,14.7725,12.7311,4.43,12053
10,2014-07-07,13.564,13.564,8.2503,4.07,10051
10,2014-07-08,13.0708,13.0708,14.927,3.92,13541
10,2014-07-09,11.96,11.96,27.8086,3.59,11963
10,2014-07-10,13.2033,13.2033,19.0311,3.96,12207
10,2014-07-11,10.7145,10.7145,10.2446,3.21,12316
10,2014-07-12,10.3048,10.3048,10.9417,3.09,11976
10,2014-07-13,12.2659,12.2659,39.6301,3.68,11752
10,2014-07-14,6.1054,6.1054,43.7976,1.83,12813
10,2014-07-15,5.0676,5.0676,18.4521,1.52,11623
10,2014-07-16,6.3931,6.3931,21.2704,1.92,11707
10,2014-07-17,11.3363,11.3363,35.6958,3.4,12388
10,2014-07-18,8.7257,8.7257,49.9757,2.62,11582
10,2014-07-19,14.9212,14.9212,34.8239,4.48,11935
10,2014-07-20,10.1403,10.1403,20.2921,3.04,11050
10,2014-07-21,9.3901,9.3901,15.3419,2.82,12164
10,2014-07-22,8.1911,8.1911,21.5841,2.46,11451
10,2014-07-23,7.8334,7.8334,21.4103,2.35,11815
10,2014-07-24,9.842,9.842,28.343,2.95,11855
10,2014-07-25,10.8606,10.8606,45.2794,3.26,11967
10,2014-07-26,11.7793,11.7793,43.7818,3.53,12849
10,2014-07-27,12.6534,12.6534,41.3941,3.8,12823
10,2014-07-28,8.6431,8.6431,33.9794,2.59,12237
10,2014-07-29,7.6021,7.6021,40.2644,2.28,10054
10,2014-07-30,10.7924,10.7924,32.9019,3.24,10383
10,2014-07-31,6.9608,6.9608,18.9291,2.09,12087
10,2014-08-01,6.0803,6.0803,26.4552,1.82,9011
10,2014-08-02,8.3615,8.3615,16.74,2.51,6262
10,2014-08-03,10.8171,10.8171,32.6859,3.25,11691
10,2014-08-04,11.1624,11.1624,24.3071,3.35,11941
10,2014-08-05,7.9439,7.9439,46.4813,2.38,12915
10,2014-08-06,9.7181,9.7181,27.7946,2.92,10216
10,2014-08-07,12.2866,12.2866,22.919,3.69,10737
10,2014-08-08,7.0625,7.0625,38.6634,2.12,12212
10,2014-08-09,10.2917,10.2917,32.2213,3.09,11705
10,2014-08-10,15.3013,15.3013,34.0494,4.59,11714
10,2014-08-11,17.2862,17.2862,49.1271,5.19,13558
10,2014-08-12,8.8183,8.8183,80.123,2.65,14155
10,2014-08-13,12.4085,12.4085,69.5649,3.72,11746
10,2014-08-14,13.3071,13.3071,24.9939,3.99,11600
10,2014-08-15,14.6742,14.6742,50.1351,4.4,12020
10,2014-08-16,6.6858,6.6858,22.5297,2.01,11674
10,2014-08-17,8.4086,8.4086,27.7381,2.52,11613
10,2014-08-18,15.299,15.299,25.7434,4.59,12915
10,2014-08-19,13.1909,13.1909,33.4277,3.96,13108
10,2014-08-20,18.936,18.936,24.5901,5.68,12019
10,2014-08-21,10.9776,10.9776,22.3183,3.29,11820
10,2014-08-22,10.5461,10.5461,34.4162,3.16,11680
10,2014-08-23,6.2497,6.2497,49.5608,1.87,11628
10,2014-08-24,5.67,5.67,61.1436,1.7,11590
10,2014-08-25,5.8538,5.8538,79.3961,1.76,12428
10,2014-08-26,17.889,17.889,95.3769,5.37,12288
10,2014-08-27,22.2332,22.2332,71.6939,6.67,11909
10,2014-08-28,13.9986,13.9986,54.8529,4.2,11787
10,2014-08-29,10.1235,10.1235,60.3465,3.04,11861
10,2014-08-30,3.7454,3.7454,35.6492,1.12,7042
10,2014-08-31,1.1923,1.1923,16.3233,0.36,2555
10,2014-09-01,16.5382,16.5382,47.3697,4.96,7716
10,2014-09-02,12.9606,12.9606,59.7174,3.89,10753
10,2014-09-03,11.4735,11.4735,47.0559,3.44,10820
10,2014-09-04,14.2659,14.2659,51.8688,4.28,11568
10,2014-09-05,8.1096,8.1096,47.6347,2.43,11921
10,2014-09-06,16.7076,16.7076,44.664,5.01,12170
10,2014-09-07,13.6652,13.6652,55.8895,4.1,14067
10,2014-09-08,14.1617,14.1617,59.5153,4.25,12341
10,2014-09-09,11.9835,11.9835,83.4148,3.6,12598
10,2014-09-10,11.4014,11.4014,50.1844,3.42,11763
10,2014-09-11,11.6159,11.6159,61.0574,3.48,11692
10,2014-09-12,11.681,11.681,17.5828,3.5,11052
10,2014-09-13,12.165,12.165,13.1049,3.65,11869
10,2014-09-14,16.1274,16.1274,13.2259,4.84,12384
10,2014-09-15,19.7119,19.7119,25.0079,5.91,12001
10,2014-09-16,12.8475,12.8475,26.1454,3.85,10726
10,2014-09-17,14.2137,14.2137,27.0087,4.26,12126
10,2014-09-18,11.2853,11.2853,54.8406,3.39,11948
10,2014-09-19,21.4605,21.4605,41.5723,6.44,12225
10,2014-09-20,13.6005,13.6005,19.1362,4.08,12190
10,2014-09-21,19.5693,19.5693,27.9588,5.87,12470
10,2014-09-22,7.4653,7.4653,15.9449,2.24,12004
10,2014-09-23,8.5422,8.5422,19.6872,2.56,12304
10,2014-09-24,8.9145,8.9145,25.4841,2.67,12521
10,2014-09-25,16.7097,16.7097,29.7865,5.01,12773
10,2014-09-26,11.1038,11.1038,37.5787,3.33,13779
10,2014-09-27,17.1412,17.1412,20.0278,5.14,13109
10,2014-09-28,10.1269,10.1269,16.2246,3.04,13502
10,2014-09-29,14.9093,14.9093,19.5659,4.47,13102
10,2014-09-30,13.6837,13.6837,23.3449,4.11,13425
10,2014-10-01,8.5739,8.5739,19.4158,2.57,7712
10,2014-10-02,9.7323,9.7323,18.7183,2.92,10681
10,2014-10-03,10.6521,10.6521,18.7135,3.2,10676
10,2014-10-04,13.1429,13.1429,18.2652,3.94,10309
10,2014-10-05,8.338,8.338,18.5322,2.5,10624
10,2014-10-06,10.489,10.489,22.674,3.15,10567
10,2014-10-07,8.8454,8.8454,21.9168,2.65,10794
10,2014-10-08,10.1624,10.1624,22.7381,3.05,10692
10,2014-10-09,10.341,10.341,54.523,3.1,10765
10,2014-10-10,11.3778,11.3778,47.7159,3.41,10770
10,2014-10-11,7.7739,7.7739,47.6786,2.33,10767
10,2014-10-12,12.1339,12.1339,32.6962,3.64,10581
10,2014-10-13,13.3329,13.3329,29.5034,4.0,11738
10,2014-10-14,13.8377,13.8377,41.5024,4.15,12599
10,2014-10-15,12.5843,12.5843,35.7045,3.78,12772
10,2014-10-16,10.9098,10.9098,35.0073,3.27,12846
10,2014-10-17,13.0404,13.0404,16.9006,3.91,12663
10,2014-10-18,1.0307,1.0307,1.1183,0.31,2937
11,2014-01-07,16.8767,16.8767,45.5095,5.06,13324
11,2014-01-08,16.4603,16.4603,25.0411,4.94,10335
11,2014-01-09,6.5773,6.5773,10.2198,1.97,7519
11,2014-01-10,9.8609,9.8609,34.2176,2.96,10360
11,2014-01-11,6.6261,6.6261,11.4467,1.99,7256
11,2014-01-12,3.2293,3.2293,40.2852,0.97,12355
11,2014-02-07,21.647,21.647,36.1009,6.49,14060
11,2014-02-08,5.1721,5.1721,19.7056,1.55,7239
11,2014-02-09,12.8833,12.8833,28.6766,3.86,10500
11,2014-02-10,8.5057,8.5057,28.1934,2.55,10522
11,2014-02-12,7.4177,7.4177,37.772,2.23,12373
11,2014-03-06,8.3493,8.3493,18.3888,2.5,7388
11,2014-03-07,17.9823,17.9823,36.4363,5.39,14172
11,2014-03-08,21.9838,21.9838,55.7974,6.6,14347
11,2014-03-09,8.8448,8.8448,34.9591,2.65,10558
11,2014-03-10,9.6209,9.6209,25.4015,2.89,10514
11,2014-03-12,5.3431,5.3431,41.5714,1.6,12353
11,2014-04-06,9.7056,9.7056,33.7896,2.91,14253
11,2014-04-07,15.694,15.694,32.2225,4.71,14132
11,2014-04-08,18.7872,18.7872,38.6412,5.64,14069
11,2014-04-09,7.9074,7.9074,31.1854,2.37,12519
11,2014-04-10,3.3516,3.3516,22.7074,1.01,9684
11,2014-04-12,4.492,4.492,34.5769,1.35,12369
11,2014-05-06,17.748,17.748,33.0004,5.32,14078
11,2014-05-07,17.0832,17.0832,61.5531,5.12,13490
11,2014-05-08,14.7481,14.7481,66.528,4.42,14118
11,2014-05-09,12.8186,12.8186,72.25,3.85,14151
11,2014-05-10,8.985,8.985,63.2935,2.7,10443
11,2014-05-11,2.0795,2.0795,23.3102,0.62,3752
11,2014-05-12,5.4309,5.4309,90.4348,1.63,12365
11,2014-06-06,23.4465,23.4465,93.8026,7.03,14298
11,2014-06-07,19.1764,19.1764,66.9492,5.75,14218
11,2014-06-08,18.0824,18.0824,64.2619,5.42,13950
11,2014-06-09,7.3442,7.3442,54.6137,2.2,12304
11,2014-06-10,8.9783,8.9783,37.8099,2.69,10488
11,2014-06-11,6.3936,6.3936,35.4461,1.92,12375
11,2014-06-12,8.5387,8.5387,33.505,2.56,12373
11,2014-07-06,10.9842,10.9842,38.6686,3.3,14115
11,2014-07-07,12.9425,12.9425,23.2424,3.88,10538
11,2014-07-08,17.9844,17.9844,35.5546,5.4,14327
11,2014-07-09,2.9115,2.9115,11.9236,0.87,4261
11,2014-07-10,7.1263,7.1263,29.5775,2.14,10521
11,2014-07-11,4.7521,4.7521,31.9403,1.43,12066
11,2014-07-12,6.364,6.364,33.2549,1.91,12374
11,2014-08-06,21.0254,21.0254,39.0005,6.31,14169
11,2014-08-07,19.4163,19.4163,35.6596,5.82,14201
11,2014-08-08,14.5595,14.5595,40.1915,4.37,14322
11,2014-08-09,17.867,17.867,37.4318,5.36,12402
11,2014-08-10,5.4663,5.4663,26.3785,1.64,10419
11,2014-08-11,4.4788,4.4788,34.5077,1.34,12385
11,2014-08-12,5.8007,5.8007,37.4939,1.74,12349
11,2014-09-06,17.7856,17.7856,54.6491,5.34,13957
11,2014-09-07,23.6363,23.6363,35.8656,7.09,14135
11,2014-09-08,19.6314,19.6314,39.2718,5.89,14318
11,2014-09-09,19.2718,19.2718,33.4601,5.78,14054
11,2014-09-10,8.0503,8.0503,28.8334,2.42,10375
11,2014-09-11,7.7157,7.7157,34.073,2.31,12391
11,2014-09-12,4.875,4.875,40.9067,1.46,12292
11,2014-10-06,21.8755,21.8755,42.2596,6.56,14038
11,2014-10-07,23.8523,23.8523,46.7381,7.16,13786
11,2014-10-08,8.4959,8.4959,49.6417,2.55,14157
11,2014-10-09,16.3257,16.3257,50.9373,4.9,14048
11,2014-10-10,9.8033,9.8033,31.9081,2.94,10520
11,2014-10-11,3.1167,3.1167,12.8259,0.94,5120
11,2014-10-12,5.4335,5.4335,29.373,1.63,12342
11,2014-11-06,18.007,18.007,43.1392,5.4,14326
11,2014-11-07,12.6676,12.6676,23.6628,3.8,13708
11,2014-11-08,19.4091,19.4091,43.6604,5.82,14005
11,2014-11-09,15.4646,15.4646,57.9606,4.64,14109
11,2014-11-10,6.9618,6.9618,67.429,2.09,10497
11,2014-11-11,6.8438,6.8438,70.903,2.05,12382
11,2014-11-12,3.9277,3.9277,68.8699,1.18,12344
11,2014-12-06,22.7528,22.7528,66.3088,6.83,14359
11,2014-12-07,20.4901,20.4901,51.4558,6.15,14058
11,2014-12-08,18.1021,18.1021,66.1902,5.43,14192
11,2014-12-09,10.1677,10.1677,48.7928,3.05,14209
11,2014-12-10,8.4535,8.4535,31.8416,2.54,10461
11,2014-12-11,7.2383,7.2383,33.3287,2.17,12369
11,2014-12-12,2.8795,2.8795,25.2907,0.86,12304
11,2015-01-01,10.1864,10.1864,43.632,3.06,12391
11,2015-01-02,7.1849,7.1849,34.7257,2.16,12546
11,2015-01-03,9.9251,9.9251,31.9107,2.98,12456
11,2015-01-04,1.0916,1.0916,6.2084,0.33,2242
11,2015-01-05,17.6411,17.6411,20.8489,5.29,12377
12,2014-01-04,9.9066,9.9066,60.4177,2.97,13258
12,2014-01-05,10.3839,10.3839,69.7153,3.12,14202
12,2014-01-06,8.6736,8.6736,53.4437,2.6,14082
12,2014-01-07,11.7789,11.7789,61.7819,3.53,13624
12,2014-01-08,4.402,4.402,52.1766,1.32,9843
12,2014-01-09,2.6656,2.6656,11.8564,0.8,3111
12,2014-01-10,8.3442,8.3442,48.8183,2.5,10358
12,2014-01-11,8.5024,8.5024,41.5421,2.55,11648
12,2014-01-12,8.0934,8.0934,41.0629,2.43,12218
12,2014-02-04,7.6994,7.6994,47.5061,2.31,13995
12,2014-02-05,5.9021,5.9021,52.1807,1.77,13869
12,2014-02-06,9.8631,9.8631,64.2899,2.96,11648
12,2014-02-07,7.9546,7.9546,66.3867,2.39,13962
12,2014-02-08,3.6837,3.6837,30.6912,1.11,6544
12,2014-02-09,4.8851,4.8851,58.2703,1.47,10453
12,2014-02-10,6.0724,6.0724,42.5498,1.82,10493
12,2014-02-11,13.931,13.931,54.9124,4.18,12099
12,2014-02-12,10.6287,10.6287,45.1114,3.19,12064
12,2014-03-04,6.2681,6.2681,48.9402,1.88,13332
12,2014-03-05,8.7112,8.7112,59.6002,2.61,14182
12,2014-03-06,7.7952,7.7952,39.4851,2.34,10699
12,2014-03-07,8.1772,8.1772,51.831,2.45,13925
12,2014-03-08,7.9664,7.9664,38.0003,2.39,14009
12,2014-03-09,5.9188,5.9188,53.2835,1.78,10438
12,2014-03-10,6.9947,6.9947,52.1382,2.1,10501
12,2014-03-11,11.4361,11.4361,57.7996,3.43,12308
12,2014-03-12,9.5933,9.5933,47.678,2.88,12187
12,2014-04-04,8.3494,8.3494,71.9358,2.5,13796
12,2014-04-05,17.2771,17.2771,62.0751,5.18,14330
12,2014-04-06,7.3741,7.3741,56.8508,2.21,14360
12,2014-04-07,7.9644,7.9644,47.5937,2.39,14053
12,2014-04-08,7.3503,7.3503,42.7981,2.21,14200
12,2014-04-09,7.3979,7.3979,48.6247,2.22,12500
12,2014-04-10,7.4071,7.4071,39.7343,2.22,10135
12,2014-04-11,7.4926,7.4926,58.0869,2.25,12162
12,2014-04-12,14.2763,14.2763,61.8181,4.28,12287
12,2014-05-04,12.3859,12.3859,69.2499,3.72,13417
12,2014-05-05,12.514,12.514,68.2512,3.75,14324
12,2014-05-06,8.2076,8.2076,57.011,2.46,13747
12,2014-05-07,9.3483,9.3483,54.7429,2.8,13944
12,2014-05-08,9.9044,9.9044,64.6763,2.97,14052
12,2014-05-09,8.9025,8.9025,54.6562,2.67,14019
12,2014-05-10,6.4859,6.4859,38.031,1.95,10362
12,2014-05-11,16.0679,16.0679,49.4458,4.82,12292
12,2014-05-12,10.0734,10.0734,35.6035,3.02,12280
12,2014-06-04,10.2993,10.2993,70.3563,3.09,13456
12,2014-06-05,8.0754,8.0754,68.6425,2.42,13851
12,2014-06-06,8.7831,8.7831,55.6787,2.63,13987
12,2014-06-07,15.0297,15.0297,39.378,4.51,14218
12,2014-06-08,8.4916,8.4916,44.1668,2.55,13776
12,2014-06-09,7.2852,7.2852,43.8569,2.19,13770
12,2014-06-10,6.9027,6.9027,39.9555,2.07,10544
12,2014-06-11,8.6232,8.6232,48.0497,2.59,12341
12,2014-06-12,14.6396,14.6396,25.8814,4.39,12328
12,2014-07-03,4.3856,4.3856,9.7156,1.32,7159
12,2014-07-04,9.6785,9.6785,54.8333,2.9,13851
12,2014-07-05,9.6262,9.6262,56.8309,2.89,14047
12,2014-07-06,9.542,9.542,33.1462,2.86,13196
12,2014-07-07,6.1271,6.1271,40.222,1.84,10879
12,2014-07-08,10.0578,10.0578,55.3188,3.02,14131
12,2014-07-09,13.7213,13.7213,41.8695,4.12,13265
12,2014-07-10,6.7983,6.7983,40.6848,2.04,10531
12,2014-07-11,7.544,7.544,33.5833,2.26,11795
12,2014-07-12,8.2678,8.2678,41.074,2.48,12306
12,2014-08-03,8.6053,8.6053,53.4519,2.58,13289
12,2014-08-04,11.1707,11.1707,54.3111,3.35,14168
12,2014-08-05,8.9647,8.9647,61.1622,2.69,14114
12,2014-08-06,7.2067,7.2067,59.7098,2.16,13844
12,2014-08-07,10.1031,10.1031,79.0197,3.03,13910
12,2014-08-08,8.0078,8.0078,79.099,2.4,13864
12,2014-08-09,10.0332,10.0332,61.3318,3.01,13982
12,2014-08-10,11.0284,11.0284,40.6818,3.31,10420
12,2014-08-11,8.0229,8.0229,51.564,2.41,11916
12,2014-08-12,10.5164,10.5164,42.2434,3.15,12219
12,2014-09-03,12.1808,12.1808,46.8406,3.65,13347
12,2014-09-04,7.558,7.558,55.6339,2.27,13838
12,2014-09-05,5.5781,5.5781,60.4047,1.67,14310
12,2014-09-06,9.267,9.267,55.3757,2.78,12834
12,2014-09-07,7.2745,7.2745,55.3149,2.18,13673
12,2014-09-08,8.5502,8.5502,56.3468,2.57,14375
12,2014-09-09,8.5643,8.5643,61.5284,2.57,13878
12,2014-09-10,8.5563,8.5563,41.433,2.57,10312
12,2014-09-11,8.6181,8.6181,43.034,2.59,12285
12,2014-09-12,10.6135,10.6135,45.8436,3.18,12108
12,2014-10-03,7.9448,7.9448,40.4548,2.38,13426
12,2014-10-04,7.7392,7.7392,46.6543,2.32,14235
12,2014-10-05,8.2878,8.2878,54.3172,2.49,14227
12,2014-10-06,7.626,7.626,54.3687,2.29,13656
12,2014-10-07,7.9108,7.9108,73.6599,2.37,13311
12,2014-10-08,8.0738,8.0738,74.8018,2.42,14123
12,2014-10-09,8.0266,8.0266,64.2419,2.41,14301
12,2014-10-10,7.3433,7.3433,43.0667,2.2,10518
12,2014-10-11,11.7668,11.7668,20.0264,3.53,5160
12,2014-10-12,7.9504,7.9504,54.8215,2.39,12215
12,2014-11-03,7.9987,7.9987,56.3374,2.4,13536
12,2014-11-04,9.6724,9.6724,45.2999,2.9,13633
12,2014-11-05,11.6001,11.6001,67.7345,3.48,14060
12,2014-11-06,7.9709,7.9709,63.5957,2.39,14017
12,2014-11-07,8.7729,8.7729,51.6688,2.63,13906
12,2014-11-08,10.158,10.158,66.2866,3.05,14128
12,2014-11-09,6.9168,6.9168,63.2469,2.08,14275
12,2014-11-10,7.1716,7.1716,36.3626,2.15,10457
12,2014-11-11,11.9105,11.9105,42.5034,3.57,12264
12,2014-11-12,10.4547,10.4547,42.117,3.14,12355
12,2014-12-03,10.1768,10.1768,57.7171,3.05,13773
12,2014-12-04,9.3484,9.3484,68.2718,2.8,13006
12,2014-12-05,10.5541,10.5541,65.7319,3.17,14286
12,2014-12-06,7.6108,7.6108,43.9838,2.28,12762
12,2014-12-07,8.7791,8.7791,43.2377,2.63,13854
12,2014-12-08,11.7929,11.7929,48.8751,3.54,13683
12,2014-12-09,5.9548,5.9548,44.7241,1.79,14310
12,2014-12-10,12.0386,12.0386,47.7604,3.61,10394
12,2014-12-11,8.038,8.038,51.6818,2.41,12397
12,2014-12-12,7.9813,7.9813,38.9773,2.39,12028
12,2015-01-01,6.6682,6.6682,44.8969,2.0,12378
13,2014-01-17,0.3148,0.3148,10.1023,0.09,805
13,2014-01-18,20.4046,20.4046,83.1838,6.12,12183
13,2014-01-19,19.7149,19.7149,49.2728,5.91,13413
13,2014-01-20,11.4204,11.4204,43.0402,3.43,12324
13,2014-01-21,8.1341,8.1341,40.4982,2.44,11702
13,2014-01-22,8.9794,8.9794,59.0172,2.69,12141
13,2014-01-23,7.7095,7.7095,72.9633,2.31,10739
13,2014-01-24,0.3292,0.3292,5.3773,0.1,977
13,2014-03-06,5.1704,5.1704,5.1992,1.55,3984
13,2014-03-07,9.78,9.78,25.5571,2.93,12058
13,2014-03-08,19.0604,19.0604,49.0583,5.72,12397
13,2014-03-09,20.5206,20.5206,56.3647,6.16,12584
13,2014-03-10,8.7477,8.7477,45.6914,2.62,12762
13,2014-03-11,8.2496,8.2496,52.8154,2.47,12781
13,2014-03-12,9.828,9.828,54.7261,2.95,12616
13,2014-03-13,9.2545,9.2545,64.6976,2.78,12664
13,2014-03-14,10.2412,10.2412,72.6749,3.07,12501
13,2014-03-15,18.944,18.944,70.2317,5.68,13169
13,2014-03-16,16.3274,16.3274,52.387,4.9,9674
13,2014-03-17,4.3392,4.3392,34.2751,1.3,7650
13,2014-03-18,7.8599,7.8599,55.8141,2.36,9256
13,2014-03-19,7.5125,7.5125,47.9823,2.25,11218
13,2014-03-20,8.0092,8.0092,50.1484,2.4,10783
13,2014-03-21,6.9969,6.9969,57.1558,2.1,10496
13,2014-03-22,17.7683,17.7683,50.514,5.33,10393
13,2014-03-23,21.4066,21.4066,67.7643,6.42,11861
13,2014-03-24,7.1349,7.1349,40.478,2.14,10650
13,2014-03-25,7.9895,7.9895,62.1144,2.4,11913
13,2014-03-26,8.6058,8.6058,59.6383,2.58,12099
13,2014-03-27,7.9407,7.9407,62.3319,2.38,11921
13,2014-03-28,11.4618,11.4618,64.7948,3.44,12208
13,2014-03-29,21.5338,21.5338,50.3848,6.46,13332
13,2014-03-30,14.1102,14.1102,43.8364,4.23,11346
13,2014-03-31,12.7705,12.7705,36.2019,3.83,11582
13,2014-04-01,10.5505,10.5505,36.0739,3.17,11642
13,2014-04-02,9.779,9.779,50.2078,2.93,12620
13,2014-04-03,6.4601,6.4601,49.146,1.94,10363
13,2014-04-04,7.1542,7.1542,55.2186,2.15,9841
13,2014-04-05,18.2318,18.2318,57.9582,5.47,11020
13,2014-04-06,15.4686,15.4686,50.9798,4.64,8644
13,2014-04-07,9.2617,9.2617,50.2335,2.78,12602
13,2014-04-08,9.7945,9.7945,67.914,2.94,13437
13,2014-04-09,13.4416,13.4416,51.2934,4.03,13245
13,2014-04-10,10.1619,10.1619,63.428,3.05,12171
13,2014-04-11,11.9193,11.9193,78.1273,3.58,11935
13,2014-04-12,11.9556,11.9556,57.72,3.59,10547
13,2014-04-13,17.0052,17.0052,55.956,5.1,10808
13,2014-04-14,14.1473,14.1473,46.4601,4.24,10519
13,2014-04-15,10.9741,10.9741,60.1434,3.29,13370
13,2014-04-16,13.8083,13.8083,57.1638,4.14,13833
13,2014-04-17,13.0358,13.0358,54.5067,3.91,10532
13,2014-04-18,9.7564,9.7564,66.5822,2.93,13280
13,2014-04-19,8.5438,8.5438,52.8867,2.56,12832
13,2014-04-20,10.718,10.718,73.6593,3.22,14004
13,2014-04-21,17.042,17.042,59.9598,5.11,13608
13,2014-04-22,16.2124,16.2124,57.8412,4.86,14087
13,2014-04-23,11.9103,11.9103,47.6317,3.57,14346
13,2014-04-24,16.434,16.434,57.8616,4.93,13993
13,2014-04-25,14.2621,14.2621,57.0214,4.28,14211
13,2014-04-26,18.1384,18.1384,61.8603,5.44,13535
13,2014-04-27,20.8981,20.8981,61.1971,6.27,14351
13,2014-04-28,14.321,14.321,42.439,4.3,14014
13,2014-04-29,10.722,10.722,41.5318,3.22,14372
13,2014-04-30,9.812,9.812,48.3865,2.94,13994
13,2014-05-01,9.9073,9.9073,41.3561,2.97,14106
13,2014-05-02,8.3841,8.3841,36.8283,2.52,13907
13,2014-05-03,18.4721,18.4721,49.886,5.54,13231
13,2014-05-04,23.0315,23.0315,63.4403,6.91,12646
13,2014-05-05,17.5812,17.5812,63.5474,5.27,13601
13,2014-05-06,10.3713,10.3713,56.6033,3.11,14098
13,2014-05-07,10.2187,10.2187,77.5237,3.07,14163
13,2014-05-08,9.86,9.86,96.7612,2.96,14289
13,2014-05-09,9.8637,9.8637,112.2211,2.96,13923
13,2014-05-10,18.837,18.837,96.3807,5.65,13647
