house,date,appliance_label,appliance_type,refit_column,daily_kwh,avg_power_w,max_power_w,active_minutes_est,cost_day_aud
1,2013-11-11,Television Site,Television Site,Appliance8,0.21488,13.872,47.0,210.4,0.06
1,2013-11-12,Television Site,Television Site,Appliance8,0.26852,14.794,55.0,629.0,0.08
1,2013-12-10,Television Site,Television Site,Appliance8,0.29186,12.607,16.847,1114.0,0.09
1,2013-12-11,Television Site,Television Site,Appliance8,0.38372,23.298,50.0,891.3,0.12
1,2013-12-12,Television Site,Television Site,Appliance8,0.48468,22.135,48.0,1192.0,0.15
1,2014-01-01,Television Site,Television Site,Appliance8,0.59929,27.089,55.0,1278.1,0.18
1,2014-01-04,Television Site,Television Site,Appliance8,0.56832,25.062,55.0,1157.3,0.17
1,2014-01-05,Television Site,Television Site,Appliance8,0.24058,12.793,48.0,301.2,0.07
1,2014-01-06,Television Site,Television Site,Appliance8,0.59124,27.645,52.0,1132.4,0.18
1,2014-01-07,Television Site,Television Site,Appliance8,0.39614,22.502,48.0,869.4,0.12
1,2014-01-08,Television Site,Television Site,Appliance8,0.23389,16.291,47.0,467.7,0.07
1,2014-01-09,Television Site,Television Site,Appliance8,0.10387,19.944,55.0,163.1,0.03
1,2014-01-10,Television Site,Television Site,Appliance8,0.16016,8.951,10.0,0.0,0.05
1,2013-01-11,Electric Heater,Electric Heater,Appliance9,0.02346,1.0,1.0,0.0,0.01
1,2013-01-12,Electric Heater,Electric Heater,Appliance9,3.40638,202.299,1019.0,204.5,1.02
1,2013-02-11,Electric Heater,Electric Heater,Appliance9,0.02373,1.0,1.0,0.0,0.01
1,2013-02-12,Electric Heater,Electric Heater,Appliance9,3.0894,193.571,1015.0,186.1,0.93
1,2013-03-11,Electric Heater,Electric Heater,Appliance9,0.02335,1.0,1.0,0.0,0.01
1,2013-03-12,Electric Heater,Electric Heater,Appliance9,3.39704,191.905,1038.0,203.8,1.02
1,2013-04-11,Electric Heater,Electric Heater,Appliance9,0.02341,1.0,1.0,0.0,0.01
1,2013-04-12,Electric Heater,Electric Heater,Appliance9,3.32857,194.767,1026.0,199.2,1.0
1,2013-05-11,Electric Heater,Electric Heater,Appliance9,0.02221,1.0,1.0,0.0,0.01
1,2013-05-12,Electric Heater,Electric Heater,Appliance9,3.81705,214.521,1045.0,227.0,1.15
1,2013-06-11,Electric Heater,Electric Heater,Appliance9,0.01762,1.0,1.0,0.0,0.01
1,2013-06-12,Electric Heater,Electric Heater,Appliance9,3.48796,196.431,1024.0,211.2,1.05
1,2013-07-11,Electric Heater,Electric Heater,Appliance9,0.00662,1.0,1.0,0.0,0.0
1,2013-07-12,Electric Heater,Electric Heater,Appliance9,5.89622,312.107,1024.0,352.2,1.77
1,2013-08-11,Electric Heater,Electric Heater,Appliance9,0.00901,1.0,1.0,0.0,0.0
1,2013-08-12,Electric Heater,Electric Heater,Appliance9,3.84172,218.321,1026.0,230.3,1.15
1,2013-09-10,Electric Heater,Electric Heater,Appliance9,0.00861,1.0,1.0,0.0,0.0
1,2013-09-11,Electric Heater,Electric Heater,Appliance9,1.91584,108.199,1009.0,117.2,0.57
1,2013-09-12,Electric Heater,Electric Heater,Appliance9,3.34886,190.258,1030.0,199.9,1.0
1,2013-10-10,Electric Heater,Electric Heater,Appliance9,0.02146,1.0,1.0,0.0,0.01
1,2013-10-11,Electric Heater,Electric Heater,Appliance9,8.18262,438.864,1049.0,489.6,2.45
1,2013-10-12,Electric Heater,Electric Heater,Appliance9,3.55431,189.093,1036.0,213.3,1.07
1,2013-11-10,Electric Heater,Electric Heater,Appliance9,0.02275,1.0,1.0,0.0,0.01
1,2013-11-11,Electric Heater,Electric Heater,Appliance9,4.27326,275.872,1019.0,257.7,1.28
1,2013-11-12,Electric Heater,Electric Heater,Appliance9,3.63487,200.269,1013.0,219.9,1.09
1,2013-12-10,Electric Heater,Electric Heater,Appliance9,0.02315,1.0,1.0,0.0,0.01
1,2013-12-11,Electric Heater,Electric Heater,Appliance9,3.8141,231.579,1039.0,230.4,1.14
1,2013-12-12,Electric Heater,Electric Heater,Appliance9,5.16301,235.79,1037.0,307.6,1.55
1,2014-01-01,Electric Heater,Electric Heater,Appliance9,4.83434,218.518,1034.0,287.7,1.45
1,2014-01-04,Electric Heater,Electric Heater,Appliance9,3.4418,151.777,1048.0,205.8,1.03
1,2014-01-05,Electric Heater,Electric Heater,Appliance9,0.0188,1.0,1.0,0.0,0.01
1,2014-01-06,Electric Heater,Electric Heater,Appliance9,0.02139,1.0,1.0,0.0,0.01
1,2014-01-07,Electric Heater,Electric Heater,Appliance9,0.0176,1.0,1.0,0.0,0.01
1,2014-01-08,Electric Heater,Electric Heater,Appliance9,0.01436,1.0,1.0,0.0,0.0
1,2014-01-09,Electric Heater,Electric Heater,Appliance9,0.00521,1.0,1.0,0.0,0.0
1,2014-01-10,Electric Heater,Electric Heater,Appliance9,0.01789,1.0,1.0,0.0,0.01
2,2013-09-17,Fridge-Freezer,Fridge-Freezer,Appliance1,0.06258,33.763,97.0,0.0,0.02
2,2013-09-18,Fridge-Freezer,Fridge-Freezer,Appliance1,0.74669,33.519,195.0,17.5,0.22
2,2013-09-19,Fridge-Freezer,Fridge-Freezer,Appliance1,0.85683,36.612,1597.0,16.6,0.26
2,2013-09-20,Fridge-Freezer,Fridge-Freezer,Appliance1,0.86267,36.265,1575.0,17.8,0.26
2,2013-09-21,Fridge-Freezer,Fridge-Freezer,Appliance1,0.70193,29.747,1149.0,0.4,0.21
2,2013-09-22,Fridge-Freezer,Fridge-Freezer,Appliance1,0.91661,38.28,1620.0,16.9,0.27
2,2013-09-23,Fridge-Freezer,Fridge-Freezer,Appliance1,0.86963,36.611,171.0,16.3,0.26
2,2013-09-24,Fridge-Freezer,Fridge-Freezer,Appliance1,0.86567,36.462,1383.0,16.7,0.26
2,2013-09-25,Fridge-Freezer,Fridge-Freezer,Appliance1,0.91298,38.686,1540.0,18.1,0.27
2,2013-09-26,Fridge-Freezer,Fridge-Freezer,Appliance1,0.80916,35.518,1352.0,18.8,0.24
2,2013-09-27,Fridge-Freezer,Fridge-Freezer,Appliance1,0.72218,34.444,531.0,16.7,0.22
2,2013-09-28,Fridge-Freezer,Fridge-Freezer,Appliance1,0.82438,35.437,1413.0,17.7,0.25
2,2013-09-29,Fridge-Freezer,Fridge-Freezer,Appliance1,0.88168,37.54,1628.0,18.5,0.26
2,2013-09-30,Fridge-Freezer,Fridge-Freezer,Appliance1,1.04451,44.147,198.0,18.1,0.31
2,2013-10-01,Fridge-Freezer,Fridge-Freezer,Appliance1,0.806,33.773,417.0,18.2,0.24
2,2013-10-02,Fridge-Freezer,Fridge-Freezer,Appliance1,0.7437,31.859,511.0,0.2,0.22
2,2013-10-03,Fridge-Freezer,Fridge-Freezer,Appliance1,0.84148,39.881,1328.0,31.5,0.25
2,2013-10-04,Fridge-Freezer,Fridge-Freezer,Appliance1,0.70923,33.986,1396.0,0.4,0.21
2,2013-10-05,Fridge-Freezer,Fridge-Freezer,Appliance1,0.81507,38.749,169.0,15.7,0.24
2,2013-10-06,Fridge-Freezer,Fridge-Freezer,Appliance1,0.83201,38.451,1567.0,17.9,0.25
2,2013-10-07,Fridge-Freezer,Fridge-Freezer,Appliance1,0.89935,42.345,1501.0,34.2,0.27
2,2013-10-08,Fridge-Freezer,Fridge-Freezer,Appliance1,0.72442,35.246,224.0,0.4,0.22
2,2013-10-09,Fridge-Freezer,Fridge-Freezer,Appliance1,0.72487,35.052,167.0,16.4,0.22
2,2013-10-10,Fridge-Freezer,Fridge-Freezer,Appliance1,0.68633,35.245,1597.0,17.1,0.21
2,2013-10-11,Fridge-Freezer,Fridge-Freezer,Appliance1,0.76683,37.486,1616.0,13.8,0.23
2,2013-10-12,Fridge-Freezer,Fridge-Freezer,Appliance1,0.81463,38.906,1442.0,15.9,0.24
2,2013-10-13,Fridge-Freezer,Fridge-Freezer,Appliance1,0.70601,34.206,916.0,16.7,0.21
2,2013-10-14,Fridge-Freezer,Fridge-Freezer,Appliance1,0.72149,35.617,173.0,12.1,0.22
2,2013-10-15,Fridge-Freezer,Fridge-Freezer,Appliance1,0.64127,32.281,432.0,14.4,0.19
2,2013-10-16,Fridge-Freezer,Fridge-Freezer,Appliance1,0.57274,28.594,1647.0,12.8,0.17
2,2013-10-17,Fridge-Freezer,Fridge-Freezer,Appliance1,0.54544,27.43,167.0,11.7,0.16
2,2013-10-18,Fridge-Freezer,Fridge-Freezer,Appliance1,0.56947,27.562,103.0,0.0,0.17
2,2013-10-19,Fridge-Freezer,Fridge-Freezer,Appliance1,0.48575,23.744,197.0,14.8,0.15
2,2013-10-20,Fridge-Freezer,Fridge-Freezer,Appliance1,0.58012,29.438,169.0,11.3,0.17
2,2013-10-21,Fridge-Freezer,Fridge-Freezer,Appliance1,0.66286,33.529,1030.0,14.3,0.2
2,2013-10-22,Fridge-Freezer,Fridge-Freezer,Appliance1,0.78951,41.192,1589.0,15.1,0.24
2,2013-10-23,Fridge-Freezer,Fridge-Freezer,Appliance1,0.92124,45.292,170.0,13.8,0.28
2,2013-10-24,Fridge-Freezer,Fridge-Freezer,Appliance1,0.73637,37.624,166.0,14.6,0.22
2,2013-10-25,Fridge-Freezer,Fridge-Freezer,Appliance1,0.37705,36.75,170.0,16.0,0.11
2,2013-12-26,Fridge-Freezer,Fridge-Freezer,Appliance1,0.08621,39.787,166.0,8.9,0.03
2,2014-02-13,Fridge-Freezer,Fridge-Freezer,Appliance1,0.00851,28.842,89.0,0.0,0.0
2,2014-02-14,Fridge-Freezer,Fridge-Freezer,Appliance1,0.02295,35.038,166.0,2.1,0.01
2,2014-02-15,Fridge-Freezer,Fridge-Freezer,Appliance1,0.00833,16.825,89.0,0.0,0.0
2,2014-02-16,Fridge-Freezer,Fridge-Freezer,Appliance1,0.01104,16.478,106.0,0.0,0.0
2,2014-02-17,Fridge-Freezer,Fridge-Freezer,Appliance1,0.01622,22.906,103.0,0.0,0.0
2,2014-02-18,Fridge-Freezer,Fridge-Freezer,Appliance1,0.02322,32.18,92.0,0.0,0.01
2,2014-02-19,Fridge-Freezer,Fridge-Freezer,Appliance1,0.02493,34.944,108.0,0.0,0.01
2,2014-02-20,Fridge-Freezer,Fridge-Freezer,Appliance1,0.29493,43.308,128.0,0.2,0.09
2,2014-02-21,Fridge-Freezer,Fridge-Freezer,Appliance1,0.45284,38.882,170.0,11.0,0.14
2,2014-02-22,Fridge-Freezer,Fridge-Freezer,Appliance1,0.067,34.716,90.0,0.0,0.02
2,2014-02-24,Fridge-Freezer,Fridge-Freezer,Appliance1,0.11246,29.674,97.0,0.0,0.03
2,2014-02-26,Fridge-Freezer,Fridge-Freezer,Appliance1,0.18458,33.857,163.0,4.1,0.06
2,2014-02-27,Fridge-Freezer,Fridge-Freezer,Appliance1,0.49384,36.455,1628.0,17.0,0.15
2,2014-02-28,Fridge-Freezer,Fridge-Freezer,Appliance1,0.58506,29.287,983.0,13.9,0.18
2,2014-03-01,Fridge-Freezer,Fridge-Freezer,Appliance1,0.46797,21.02,135.0,0.2,0.14
2,2014-03-02,Fridge-Freezer,Fridge-Freezer,Appliance1,0.537,25.019,1667.0,12.9,0.16
2,2014-03-03,Fridge-Freezer,Fridge-Freezer,Appliance1,0.56253,27.871,1603.0,9.6,0.17
2,2014-03-04,Fridge-Freezer,Fridge-Freezer,Appliance1,0.62071,29.478,167.0,12.4,0.19
2,2014-03-05,Fridge-Freezer,Fridge-Freezer,Appliance1,0.63926,31.295,631.0,13.0,0.19
2,2014-03-06,Fridge-Freezer,Fridge-Freezer,Appliance1,0.63697,30.651,596.0,15.1,0.19
2,2014-03-07,Fridge-Freezer,Fridge-Freezer,Appliance1,0.70087,35.701,208.0,15.8,0.21
2,2014-03-08,Fridge-Freezer,Fridge-Freezer,Appliance1,0.69279,32.25,1518.0,18.1,0.21
2,2014-03-09,Fridge-Freezer,Fridge-Freezer,Appliance1,0.93971,42.611,1626.0,18.3,0.28
2,2014-03-10,Fridge-Freezer,Fridge-Freezer,Appliance1,0.75393,38.551,169.0,16.6,0.23
2,2014-03-11,Fridge-Freezer,Fridge-Freezer,Appliance1,0.62656,29.4,1166.0,15.1,0.19
2,2014-03-12,Fridge-Freezer,Fridge-Freezer,Appliance1,0.58138,28.298,856.0,0.6,0.17
2,2014-03-13,Fridge-Freezer,Fridge-Freezer,Appliance1,0.65115,30.437,1643.0,13.6,0.2
2,2014-03-14,Fridge-Freezer,Fridge-Freezer,Appliance1,0.77931,36.832,1667.0,12.8,0.23
2,2014-03-15,Fridge-Freezer,Fridge-Freezer,Appliance1,0.89086,40.356,1630.0,31.3,0.27
2,2014-03-16,Fridge-Freezer,Fridge-Freezer,Appliance1,0.99376,45.236,1632.0,13.3,0.3
2,2014-03-17,Fridge-Freezer,Fridge-Freezer,Appliance1,1.08947,51.354,180.0,20.8,0.33
2,2014-03-18,Fridge-Freezer,Fridge-Freezer,Appliance1,0.72921,34.416,171.0,17.8,0.22
2,2014-03-19,Fridge-Freezer,Fridge-Freezer,Appliance1,1.08891,49.714,171.0,19.0,0.33
2,2014-03-20,Fridge-Freezer,Fridge-Freezer,Appliance1,0.77637,36.766,167.0,20.8,0.23
2,2014-03-21,Fridge-Freezer,Fridge-Freezer,Appliance1,0.64082,31.57,502.0,15.8,0.19
2,2014-03-22,Fridge-Freezer,Fridge-Freezer,Appliance1,0.94,40.008,838.0,17.3,0.28
2,2014-03-23,Fridge-Freezer,Fridge-Freezer,Appliance1,0.78945,33.359,478.0,18.2,0.24
2,2014-03-24,Fridge-Freezer,Fridge-Freezer,Appliance1,0.69795,29.645,1613.0,16.1,0.21
2,2014-03-25,Fridge-Freezer,Fridge-Freezer,Appliance1,0.72633,30.608,169.0,15.1,0.22
2,2014-03-26,Fridge-Freezer,Fridge-Freezer,Appliance1,0.70608,29.817,1426.0,13.6,0.21
2,2014-03-27,Fridge-Freezer,Fridge-Freezer,Appliance1,0.78854,33.123,1272.0,17.2,0.24
2,2014-03-28,Fridge-Freezer,Fridge-Freezer,Appliance1,0.74177,31.338,1595.0,0.1,0.22
2,2014-03-29,Fridge-Freezer,Fridge-Freezer,Appliance1,0.77858,32.204,1607.0,17.7,0.23
2,2014-03-30,Fridge-Freezer,Fridge-Freezer,Appliance1,0.75427,33.174,469.0,14.3,0.23
2,2014-03-31,Fridge-Freezer,Fridge-Freezer,Appliance1,0.73545,33.605,212.0,13.6,0.22
2,2014-04-01,Fridge-Freezer,Fridge-Freezer,Appliance1,0.78154,34.452,539.0,15.2,0.23
2,2014-04-02,Fridge-Freezer,Fridge-Freezer,Appliance1,0.66761,33.54,1672.0,12.2,0.2
2,2014-04-03,Fridge-Freezer,Fridge-Freezer,Appliance1,0.75813,35.532,1557.0,11.5,0.23
2,2014-04-04,Fridge-Freezer,Fridge-Freezer,Appliance1,0.70907,32.746,688.0,12.2,0.21
2,2014-04-05,Fridge-Freezer,Fridge-Freezer,Appliance1,0.82737,34.502,1690.0,17.0,0.25
2,2014-04-06,Fridge-Freezer,Fridge-Freezer,Appliance1,0.80542,33.939,378.0,16.4,0.24
2,2014-04-07,Fridge-Freezer,Fridge-Freezer,Appliance1,0.78305,37.211,170.0,15.4,0.23
2,2014-04-08,Fridge-Freezer,Fridge-Freezer,Appliance1,0.53289,33.572,1635.0,13.3,0.16
2,2014-04-09,Fridge-Freezer,Fridge-Freezer,Appliance1,0.72243,36.161,1040.0,16.1,0.22
2,2014-04-10,Fridge-Freezer,Fridge-Freezer,Appliance1,0.64663,32.765,948.0,15.2,0.19
2,2014-04-11,Fridge-Freezer,Fridge-Freezer,Appliance1,0.73281,33.837,1326.0,16.4,0.22
2,2014-04-12,Fridge-Freezer,Fridge-Freezer,Appliance1,0.77256,32.662,255.0,15.3,0.23
2,2014-04-13,Fridge-Freezer,Fridge-Freezer,Appliance1,0.72087,30.223,291.0,0.5,0.22
2,2014-04-14,Fridge-Freezer,Fridge-Freezer,Appliance1,0.68869,31.766,168.0,14.4,0.21
2,2014-04-15,Fridge-Freezer,Fridge-Freezer,Appliance1,0.76351,35.843,657.0,16.8,0.23
2,2014-04-16,Fridge-Freezer,Fridge-Freezer,Appliance1,0.68915,31.368,1637.0,15.5,0.21
2,2014-04-17,Fridge-Freezer,Fridge-Freezer,Appliance1,0.60345,30.102,1656.0,9.8,0.18
2,2014-04-18,Fridge-Freezer,Fridge-Freezer,Appliance1,0.48626,27.789,114.0,0.0,0.15
2,2014-04-19,Fridge-Freezer,Fridge-Freezer,Appliance1,0.49699,23.897,1595.0,12.7,0.15
2,2014-04-20,Fridge-Freezer,Fridge-Freezer,Appliance1,0.44124,21.242,1685.0,11.2,0.13
2,2014-04-21,Fridge-Freezer,Fridge-Freezer,Appliance1,0.54158,25.69,172.0,12.7,0.16
2,2014-04-22,Fridge-Freezer,Fridge-Freezer,Appliance1,0.71634,32.849,169.0,13.6,0.21
2,2014-04-23,Fridge-Freezer,Fridge-Freezer,Appliance1,0.7624,34.01,614.0,16.8,0.23
2,2014-04-24,Fridge-Freezer,Fridge-Freezer,Appliance1,0.70463,31.793,1647.0,1.0,0.21
2,2014-04-25,Fridge-Freezer,Fridge-Freezer,Appliance1,0.87211,38.444,1639.0,13.5,0.26
2,2014-04-26,Fridge-Freezer,Fridge-Freezer,Appliance1,0.68823,32.76,237.0,19.5,0.21
2,2014-04-27,Fridge-Freezer,Fridge-Freezer,Appliance1,0.88415,42.429,171.0,14.8,0.27
2,2014-04-28,Fridge-Freezer,Fridge-Freezer,Appliance1,0.78692,34.704,165.0,14.7,0.24
2,2014-04-29,Fridge-Freezer,Fridge-Freezer,Appliance1,0.77781,34.077,206.0,17.0,0.23
2,2014-04-30,Fridge-Freezer,Fridge-Freezer,Appliance1,0.70852,31.741,319.0,14.6,0.21
2,2014-05-01,Fridge-Freezer,Fridge-Freezer,Appliance1,0.74825,33.464,1175.0,15.7,0.22
2,2014-05-02,Fridge-Freezer,Fridge-Freezer,Appliance1,0.5692,29.373,1546.0,0.3,0.17
2,2014-05-03,Fridge-Freezer,Fridge-Freezer,Appliance1,0.63699,31.057,1498.0,13.9,0.19
2,2014-05-04,Fridge-Freezer,Fridge-Freezer,Appliance1,0.67897,32.787,745.0,14.8,0.2
2,2014-05-05,Fridge-Freezer,Fridge-Freezer,Appliance1,0.73256,34.24,216.0,16.5,0.22
2,2014-05-06,Fridge-Freezer,Fridge-Freezer,Appliance1,0.81652,37.458,702.0,17.0,0.24
2,2014-05-07,Fridge-Freezer,Fridge-Freezer,Appliance1,0.73317,34.096,1419.0,15.7,0.22
2,2014-05-08,Fridge-Freezer,Fridge-Freezer,Appliance1,0.84772,43.734,168.0,15.1,0.25
2,2014-05-09,Fridge-Freezer,Fridge-Freezer,Appliance1,0.70861,35.401,1563.0,12.5,0.21
2,2014-05-10,Fridge-Freezer,Fridge-Freezer,Appliance1,0.59989,33.176,172.0,10.6,0.18
2,2014-05-11,Fridge-Freezer,Fridge-Freezer,Appliance1,0.63275,35.873,234.0,12.0,0.19
2,2014-05-12,Fridge-Freezer,Fridge-Freezer,Appliance1,0.66115,30.677,1575.0,0.6,0.2
2,2014-05-13,Fridge-Freezer,Fridge-Freezer,Appliance1,0.76768,32.278,1643.0,15.6,0.23
2,2014-05-14,Fridge-Freezer,Fridge-Freezer,Appliance1,0.77542,35.204,167.0,17.1,0.23
2,2014-05-15,Fridge-Freezer,Fridge-Freezer,Appliance1,0.85157,38.071,1567.0,15.7,0.26
2,2014-05-16,Fridge-Freezer,Fridge-Freezer,Appliance1,0.90302,45.873,268.0,15.0,0.27
2,2014-05-17,Fridge-Freezer,Fridge-Freezer,Appliance1,0.67951,38.189,1518.0,10.9,0.2
2,2014-05-18,Fridge-Freezer,Fridge-Freezer,Appliance1,0.76985,42.381,168.0,11.9,0.23
2,2014-05-19,Fridge-Freezer,Fridge-Freezer,Appliance1,0.92614,42.412,443.0,14.9,0.28
2,2014-05-20,Fridge-Freezer,Fridge-Freezer,Appliance1,1.05713,45.622,301.0,32.3,0.32
2,2014-05-21,Fridge-Freezer,Fridge-Freezer,Appliance1,0.88474,42.265,1518.0,17.2,0.27
2,2014-05-22,Fridge-Freezer,Fridge-Freezer,Appliance1,0.85738,39.955,751.0,15.5,0.26
2,2014-05-23,Fridge-Freezer,Fridge-Freezer,Appliance1,0.74538,38.052,1573.0,14.5,0.22
2,2014-05-24,Fridge-Freezer,Fridge-Freezer,Appliance1,0.68443,38.088,1603.0,13.4,0.21
2,2014-05-25,Fridge-Freezer,Fridge-Freezer,Appliance1,0.62933,34.079,1639.0,12.1,0.19
2,2014-05-26,Fridge-Freezer,Fridge-Freezer,Appliance1,0.71036,34.87,170.0,15.3,0.21
2,2014-05-27,Fridge-Freezer,Fridge-Freezer,Appliance1,0.59362,29.392,863.0,0.2,0.18
2,2014-05-28,Fridge-Freezer,Fridge-Freezer,Appliance1,0.74112,34.964,856.0,12.0,0.22
2,2014-05-29,Fridge-Freezer,Fridge-Freezer,Appliance1,0.80096,39.965,1637.0,15.3,0.24
2,2014-05-30,Fridge-Freezer,Fridge-Freezer,Appliance1,0.7887,37.468,167.0,16.1,0.24
2,2014-05-31,Fridge-Freezer,Fridge-Freezer,Appliance1,0.71235,36.329,1589.0,12.4,0.21
2,2014-06-01,Fridge-Freezer,Fridge-Freezer,Appliance1,0.67122,34.938,1531.0,13.9,0.2
2,2014-06-02,Fridge-Freezer,Fridge-Freezer,Appliance1,0.96225,44.697,1626.0,17.7,0.29
2,2014-06-03,Fridge-Freezer,Fridge-Freezer,Appliance1,0.92986,45.241,1597.0,16.9,0.28
2,2014-06-04,Fridge-Freezer,Fridge-Freezer,Appliance1,0.88728,40.383,379.0,18.5,0.27
2,2014-06-05,Fridge-Freezer,Fridge-Freezer,Appliance1,0.80228,35.055,1641.0,16.3,0.24
2,2014-06-06,Fridge-Freezer,Fridge-Freezer,Appliance1,1.04303,44.615,174.0,15.2,0.31
2,2014-06-07,Fridge-Freezer,Fridge-Freezer,Appliance1,0.8737,36.435,170.0,16.4,0.26
2,2014-06-08,Fridge-Freezer,Fridge-Freezer,Appliance1,0.77772,33.149,1626.0,13.9,0.23
2,2014-06-09,Fridge-Freezer,Fridge-Freezer,Appliance1,0.9288,39.74,1192.0,16.4,0.28
2,2014-06-10,Fridge-Freezer,Fridge-Freezer,Appliance1,1.09886,47.161,1525.0,17.0,0.33
2,2014-06-11,Fridge-Freezer,Fridge-Freezer,Appliance1,1.00391,43.2,1127.0,16.8,0.3
2,2014-06-12,Fridge-Freezer,Fridge-Freezer,Appliance1,0.94322,40.482,1299.0,16.1,0.28
2,2014-06-13,Fridge-Freezer,Fridge-Freezer,Appliance1,1.02916,43.103,303.0,16.1,0.31
2,2014-06-14,Fridge-Freezer,Fridge-Freezer,Appliance1,0.94739,40.366,742.0,15.6,0.28
2,2014-06-15,Fridge-Freezer,Fridge-Freezer,Appliance1,0.92328,39.141,1613.0,16.1,0.28
2,2014-06-16,Fridge-Freezer,Fridge-Freezer,Appliance1,0.87933,39.006,1187.0,17.0,0.26
2,2014-06-17,Fridge-Freezer,Fridge-Freezer,Appliance1,0.92109,41.203,1429.0,16.2,0.28
2,2014-06-18,Fridge-Freezer,Fridge-Freezer,Appliance1,0.90474,37.813,1413.0,16.4,0.27
2,2014-06-19,Fridge-Freezer,Fridge-Freezer,Appliance1,0.92003,38.489,186.0,16.1,0.28
2,2014-06-20,Fridge-Freezer,Fridge-Freezer,Appliance1,0.93744,39.546,168.0,17.0,0.28
2,2014-06-21,Fridge-Freezer,Fridge-Freezer,Appliance1,0.85156,40.748,344.0,14.5,0.26
2,2014-06-22,Fridge-Freezer,Fridge-Freezer,Appliance1,0.89834,44.232,1589.0,13.6,0.27
2,2014-06-23,Fridge-Freezer,Fridge-Freezer,Appliance1,1.06537,47.875,1573.0,15.4,0.32
2,2014-06-24,Fridge-Freezer,Fridge-Freezer,Appliance1,1.19863,51.41,180.0,32.8,0.36
2,2014-06-25,Fridge-Freezer,Fridge-Freezer,Appliance1,1.00802,42.907,1622.0,17.1,0.3
2,2014-06-26,Fridge-Freezer,Fridge-Freezer,Appliance1,0.98268,49.564,1607.0,11.3,0.29
2,2014-06-27,Fridge-Freezer,Fridge-Freezer,Appliance1,0.7155,38.358,582.0,17.1,0.21
2,2014-06-28,Fridge-Freezer,Fridge-Freezer,Appliance1,0.48719,29.865,435.0,10.2,0.15
2,2014-06-29,Fridge-Freezer,Fridge-Freezer,Appliance1,0.56846,34.602,1593.0,9.5,0.17
2,2014-06-30,Fridge-Freezer,Fridge-Freezer,Appliance1,0.78644,41.392,1550.0,12.2,0.24
2,2014-07-01,Fridge-Freezer,Fridge-Freezer,Appliance1,0.67265,40.234,172.0,9.3,0.2
2,2014-07-02,Fridge-Freezer,Fridge-Freezer,Appliance1,0.73345,45.788,1618.0,12.0,0.22
2,2014-07-03,Fridge-Freezer,Fridge-Freezer,Appliance1,0.81246,48.689,1272.0,14.9,0.24
2,2014-07-04,Fridge-Freezer,Fridge-Freezer,Appliance1,0.73974,42.283,1583.0,14.6,0.22
2,2014-07-05,Fridge-Freezer,Fridge-Freezer,Appliance1,0.73223,45.741,248.0,13.7,0.22
2,2014-07-06,Fridge-Freezer,Fridge-Freezer,Appliance1,0.73097,43.644,1567.0,12.4,0.22
2,2014-07-07,Fridge-Freezer,Fridge-Freezer,Appliance1,0.73294,46.252,165.0,18.2,0.22
2,2014-07-08,Fridge-Freezer,Fridge-Freezer,Appliance1,0.97047,45.184,1287.0,28.5,0.29
2,2014-07-09,Fridge-Freezer,Fridge-Freezer,Appliance1,0.62183,37.524,1480.0,0.4,0.19
2,2014-07-10,Fridge-Freezer,Fridge-Freezer,Appliance1,0.74202,41.465,1365.0,10.7,0.22
2,2014-07-11,Fridge-Freezer,Fridge-Freezer,Appliance1,0.92344,52.623,1397.0,25.3,0.28
2,2014-07-12,Fridge-Freezer,Fridge-Freezer,Appliance1,0.77466,47.159,168.0,10.3,0.23
2,2014-07-13,Fridge-Freezer,Fridge-Freezer,Appliance1,0.71518,45.322,1146.0,10.9,0.21
2,2014-07-14,Fridge-Freezer,Fridge-Freezer,Appliance1,0.84682,43.334,657.0,15.0,0.25
2,2014-07-15,Fridge-Freezer,Fridge-Freezer,Appliance1,0.69986,43.425,1559.0,10.7,0.21
2,2014-07-16,Fridge-Freezer,Fridge-Freezer,Appliance1,0.77245,47.83,1546.0,11.9,0.23
2,2014-07-17,Fridge-Freezer,Fridge-Freezer,Appliance1,0.97081,55.233,168.0,23.1,0.29
2,2014-07-18,Fridge-Freezer,Fridge-Freezer,Appliance1,0.79117,49.09,168.0,11.1,0.24
2,2014-07-19,Fridge-Freezer,Fridge-Freezer,Appliance1,0.75131,44.743,1452.0,10.9,0.23
2,2014-07-20,Fridge-Freezer,Fridge-Freezer,Appliance1,0.64024,43.787,172.0,12.0,0.19
2,2014-07-21,Fridge-Freezer,Fridge-Freezer,Appliance1,0.78316,46.405,164.0,9.9,0.23
2,2014-07-22,Fridge-Freezer,Fridge-Freezer,Appliance1,0.7486,46.506,780.0,12.8,0.22
2,2014-07-23,Fridge-Freezer,Fridge-Freezer,Appliance1,0.84179,47.287,171.0,22.0,0.25
2,2014-07-24,Fridge-Freezer,Fridge-Freezer,Appliance1,0.79728,47.218,168.0,10.5,0.24
2,2014-07-25,Fridge-Freezer,Fridge-Freezer,Appliance1,0.86956,51.678,1630.0,12.8,0.26
2,2014-07-26,Fridge-Freezer,Fridge-Freezer,Appliance1,0.94532,48.586,1432.0,10.5,0.28
2,2014-07-27,Fridge-Freezer,Fridge-Freezer,Appliance1,0.83693,43.059,1092.0,13.1,0.25
2,2014-07-28,Fridge-Freezer,Fridge-Freezer,Appliance1,0.80336,42.068,487.0,12.5,0.24
